SpeciesID,Sp,SpRep,AT,ET,delWeight.g,pWeight,delWeight.g_norm,delTopLength.cm,pLength,delVolume.ml,pVolume
TO2LH,TO,2,LOW,HIGH,3.949200000000001,76.23938223938227,3.949200000000001,2.9000000000000004,48.33333333333334,10,200
TO2LL,TO,2,LOW,LOW,1.4818000000000007,21.399997111621403,1.4818000000000007,-0.20000000000000018,-3.1250000000000027,15,300
TO3HH,TO,3,HIGH,HIGH,1.5250999999999992,25.900954451275414,1.5250999999999992,0.2999999999999998,4.411764705882351,NA,NA
TO3HL,TO,3,HIGH,LOW,3.3673999999999995,91.06249492955459,3.3673999999999995,0.6999999999999993,10.93749999999999,10,200
VF1LL,VF,1,LOW,LOW,7.0474000000000006,100.99889648451497,7.0474000000000006,NA,NA,8,114.28571428571428
VF1LH,VF,1,LOW,HIGH,-5.3961,-73.90298016873014,-5.3961,NA,NA,-2,-28.57142857142857
VF2LL,VF,2,LOW,LOW,3.0172,63.39321357285429,3.0172,NA,NA,5,100
VF2LH,VF,2,LOW,HIGH,-1.1187000000000005,-19.175194117344585,-1.1187000000000005,NA,NA,5,100
VF3LL,VF,3,LOW,LOW,2.8948,54.5622467250966,2.8948,NA,NA,NA,NA
VF3LH,VF,3,LOW,HIGH,0.9815999999999994,17.535460359426907,0.9815999999999994,NA,NA,3,42.857142857142854
VF4LL,VF,4,LOW,LOW,13.7508,233.41650965015023,13.7508,NA,NA,20,400
VF4LH,VF,4,LOW,HIGH,-6.2854,-85.80633711485167,-6.2854,NA,NA,1,20
VF5LL,VF,5,LOW,LOW,9.761699999999998,151.64512520971846,9.761699999999998,NA,NA,2,25
VF5LH,VF,5,LOW,HIGH,-4.188899999999999,-73.15833595305459,-4.188899999999999,NA,NA,0,0
VF6LL,VF,6,LOW,LOW,-0.5616000000000003,-9.641036205387039,-0.5616000000000003,NA,NA,2,25
VF6LH,VF,6,LOW,HIGH,-3.5551,-87.30599214145383,-3.5551,NA,NA,NA,NA
VF7LL,VF,7,LOW,LOW,4.4575,66.058567236729,4.4575,NA,NA,8,114.28571428571428
VF7LH,VF,7,LOW,HIGH,-6.4539,-84.09866826509604,-6.4539,NA,NA,NA,NA
VF8LL,VF,8,LOW,LOW,12.633199999999999,282.3944921316166,12.633199999999999,NA,NA,10,200
VF8LH,VF,8,LOW,HIGH,-2.9627,-65.8655876925813,-2.9627,NA,NA,NA,NA
VF9LL,VF,9,LOW,LOW,5.091099999999999,116.92120432675743,5.091099999999999,NA,NA,NA,NA
VF9LH,VF,9,LOW,HIGH,-2.5643000000000002,-59.40967958668304,-2.5643000000000002,NA,NA,5,100
VF10LL,VF,10,LOW,LOW,2.3354,33.77149219845849,2.3354,NA,NA,5,50
VF10LH,VF,10,LOW,HIGH,-5.6642,-81.97580178302651,-5.6642,NA,NA,-3,-37.5
VF11LL,VF,11,LOW,LOW,0.3559000000000001,6.434757453578986,0.3559000000000001,NA,NA,5,100
VF11LH,VF,11,LOW,HIGH,-3.3356000000000003,-48.14526139545625,-3.3356000000000003,NA,NA,3,42.857142857142854
VF12LL,VF,12,LOW,LOW,8.9985,132.31337028922644,8.9985,NA,NA,5,50
VF12LH,VF,12,LOW,HIGH,2.1694000000000004,40.03912738547859,2.1694000000000004,NA,NA,5,100
VF13LL,VF,13,LOW,LOW,1.4360999999999997,28.48161516798222,1.4360999999999997,NA,NA,NA,NA
LC1HL,LC,1,HIGH,LOW,-3.2782,-26.303247185692165,-3.2782,NA,NA,20,200
LC1HH,LC,1,HIGH,HIGH,-11.332699999999999,-70.25329795675461,-11.332699999999999,NA,NA,15,100
LC2HL,LC,2,HIGH,LOW,-5.251500000000001,-61.60261824324324,-5.251500000000001,NA,NA,16,160
LC2HH,LC,2,HIGH,HIGH,-6.413999999999999,-45.50356139504525,-6.413999999999999,NA,NA,NA,NA
LC3HL,LC,3,HIGH,LOW,-6.0304,-38.17627024221015,-6.0304,NA,NA,15,100
LC3HH,LC,3,HIGH,HIGH,-7.8049,-64.27012738905952,-7.8049,NA,NA,15,150
LC4HH,LC,4,HIGH,HIGH,-0.24059999999999881,-2.5396892416821357,-0.24059999999999881,NA,NA,10,100
LC5HL,LC,5,HIGH,LOW,2.268600000000001,21.74383943718671,2.268600000000001,NA,NA,15,150
LC5HH,LC,5,HIGH,HIGH,-3.0058000000000007,-24.194275411313956,-3.0058000000000007,NA,NA,10,66.66666666666666
LC6HL,LC,6,HIGH,LOW,-4.2662,-37.78206808601084,-4.2662,NA,NA,NA,NA
LC6HH,LC,6,HIGH,HIGH,-3.0121000000000002,-25.995960921048088,-3.0121000000000002,NA,NA,15,150
LC7HL,LC,7,HIGH,LOW,-5.248800000000001,-40.95281936848019,-5.248800000000001,NA,NA,0,0
LC7HH,LC,7,HIGH,HIGH,-7.2531,-78.2891683307248,-7.2531,NA,NA,NA,NA
LC8HL,LC,8,HIGH,LOW,-3.3507999999999996,-19.296396754372324,-3.3507999999999996,NA,NA,20,100
LC8HH,LC,8,HIGH,HIGH,-4.805199999999999,-35.21402346526744,-4.805199999999999,NA,NA,5,33.33333333333333
LC9HL,LC,9,HIGH,LOW,-4.247699999999999,-42.7463017007145,-4.247699999999999,NA,NA,10,100
LC9HH,LC,9,HIGH,HIGH,-3.5907,-45.92627647600532,-3.5907,NA,NA,5,50
LC10HL,LC,10,HIGH,LOW,-3.3288,-38.21770128930781,-3.3288,NA,NA,5,50
LC10HH,LC,10,HIGH,HIGH,-2.6579000000000006,-31.774438427237627,-2.6579000000000006,NA,NA,5,50
LC11HL,LC,11,HIGH,LOW,-5.431800000000001,-36.88377651628324,-5.431800000000001,NA,NA,10,66.66666666666666
LC11HH,LC,11,HIGH,HIGH,-5.7170000000000005,-34.36048153958037,-5.7170000000000005,NA,NA,NA,NA
LC12HL,LC,12,HIGH,LOW,-2.9688,-41.84355179704017,-2.9688,NA,NA,NA,NA
LC12HH,LC,12,HIGH,HIGH,-7.0299000000000005,-71.88992401853007,-7.0299000000000005,NA,NA,10,100
LC13HL,LC,13,HIGH,LOW,-4.0986,-37.96863275496308,-4.0986,NA,NA,NA,NA
HO1LL,HO,1,LOW,LOW,6.270299999999999,80.7736899057041,6.270299999999999,NA,NA,10,100
HO3LH,HO,3,LOW,HIGH,2.8813999999999993,33.295585856251435,2.8813999999999993,NA,NA,5,50
HO3LL,HO,3,LOW,LOW,7.902800000000001,97.12417658047391,7.902800000000001,NA,NA,15,300
HO4LH,HO,4,LOW,HIGH,2.7094999999999994,35.206143371317935,2.7094999999999994,NA,NA,5,100
HO4LL,HO,4,LOW,LOW,2.5111000000000008,40.81496651713154,2.5111000000000008,NA,NA,10,200
HO5LH,HO,5,LOW,HIGH,11.561399999999999,118.50674976168266,11.561399999999999,NA,NA,15,150
HO5LL,HO,5,LOW,LOW,12.077300000000001,137.54213739067058,12.077300000000001,NA,NA,20,400
HO6LH,HO,6,LOW,HIGH,1.8887,22.794419368075502,1.8887,NA,NA,10,200
HO6LL,HO,6,LOW,LOW,4.387400000000001,54.169444650221024,4.387400000000001,NA,NA,5,50
HO7LH,HO,7,LOW,HIGH,6.400699999999999,117.88312429784331,6.400699999999999,NA,NA,5,100
HO7LL,HO,7,LOW,LOW,19.0764,284.1625454328785,19.0764,NA,NA,25,500
HO8LH,HO,8,LOW,HIGH,5.6640999999999995,129.80337336144467,5.6640999999999995,NA,NA,5,100
HO8LL,HO,8,LOW,LOW,14.217699999999999,285.8863508405051,14.217699999999999,NA,NA,15,300
HO9LH,HO,9,LOW,HIGH,3.58,86.79629539834166,3.58,NA,NA,15,300
HO9LL,HO,9,LOW,LOW,5.9392,133.57022377150568,5.9392,NA,NA,5,100
HO10LH,HO,10,LOW,HIGH,0.7498000000000005,17.845157912273617,0.7498000000000005,NA,NA,NA,NA
HO11LL,HO,11,LOW,LOW,-3.6979999999999995,-64.05681621340723,-3.6979999999999995,NA,NA,NA,NA
HO12LH,HO,12,LOW,HIGH,13.3896,187.8187684107168,13.3896,NA,NA,17,212.5
HO12LL,HO,12,LOW,LOW,12.4226,168.6615798191544,12.4226,NA,NA,15,300
HO13LH,HO,13,LOW,HIGH,0.36219999999999963,5.297877631020809,0.36219999999999963,NA,NA,5,100
HO13LL,HO,13,LOW,LOW,13.6997,240.28659627459925,13.6997,NA,NA,15,300
GS1LL,GS,1,LOW,LOW,3.678600000000003,12.062011843632582,3.678600000000003,NA,NA,7,28.000000000000004
GS1LH,GS,1,LOW,HIGH,2.7349999999999994,14.019458085152186,2.7349999999999994,NA,NA,-10,-28.57142857142857
GS2LH,GS,2,LOW,HIGH,3.200999999999997,14.43738837070846,3.200999999999997,NA,NA,5,25
GS2LL,GS,2,LOW,LOW,3.753800000000002,18.441116940792714,3.753800000000002,NA,NA,-1,-7.6923076923076925
GS3LH,GS,3,LOW,HIGH,0.19299999999999962,1.2694027887398027,0.19299999999999962,NA,NA,NA,NA
GS3LL,GS,3,LOW,LOW,3.740400000000001,13.066899563318781,3.740400000000001,NA,NA,NA,NA
GS4LH,GS,4,LOW,HIGH,3.016000000000002,14.240521271070408,3.016000000000002,NA,NA,13,68.42105263157895
GS4LL,GS,4,LOW,LOW,2.4350000000000023,13.362234538769698,2.4350000000000023,NA,NA,0,0
GS5LH,GS,5,LOW,HIGH,1.4174000000000007,5.3873461599860155,1.4174000000000007,NA,NA,0,0
GS5LL,GS,5,LOW,LOW,0.49040000000000106,2.4753799637576965,0.49040000000000106,NA,NA,NA,NA
GS6LH,GS,6,LOW,HIGH,0.9110999999999976,3.544860322153908,0.9110999999999976,NA,NA,NA,NA
GS6LL,GS,6,LOW,LOW,0.6829000000000001,3.182837194778078,0.6829000000000001,NA,NA,12,92.3076923076923
GS7LH,GS,7,LOW,HIGH,2.0017999999999994,9.458022877283828,2.0017999999999994,NA,NA,0,0
GS7LL,GS,7,LOW,LOW,3.4619999999999997,13.69294113459188,3.4619999999999997,NA,NA,12,63.1578947368421
GS8LH,GS,8,LOW,HIGH,3.1885000000000012,13.614664639874299,3.1885000000000012,NA,NA,13,108.33333333333333
GS8LL,GS,8,LOW,LOW,1.5473,6.884997886399537,1.5473,NA,NA,13,108.33333333333333
GS9LH,GS,9,LOW,HIGH,0.9289999999999985,5.643916841836663,0.9289999999999985,NA,NA,7,58.333333333333336
GS9LL,GS,9,LOW,LOW,1.6403999999999996,9.99981712112068,1.6403999999999996,NA,NA,0,0
GS10LH,GS,10,LOW,HIGH,1.3791999999999973,5.814404478845201,1.3791999999999973,NA,NA,0,0
GS10LL,GS,10,LOW,LOW,0.24269999999999925,2.7052030852913553,0.24269999999999925,NA,NA,0,0
GS12LH,GS,12,LOW,HIGH,-2.5534999999999997,-10.82872506445922,-2.5534999999999997,NA,NA,1,8.333333333333332
GS12LL,GS,12,LOW,LOW,2.475200000000001,9.92438032765852,2.475200000000001,NA,NA,20,166.66666666666669
GS13LH,GS,13,LOW,HIGH,1.5225000000000009,4.204082308890291,1.5225000000000009,NA,NA,NA,NA
GS13LL,GS,13,LOW,LOW,2.4715000000000025,12.019043728602565,2.4715000000000025,NA,NA,13,108.33333333333333
GS1HL,GS,1,HIGH,LOW,5.373800000000003,22.928995976396006,5.373800000000003,NA,NA,15,93.75
GS2HL,GS,2,HIGH,LOW,1.875700000000002,5.594395165860386,1.875700000000002,NA,NA,12,48
GS2HH,GS,2,HIGH,HIGH,1.927500000000002,4.094834453968967,1.927500000000002,NA,NA,NA,NA
GS3HL,GS,3,HIGH,LOW,2.793099999999999,11.628274888738083,2.793099999999999,NA,NA,NA,NA
GS3HH,GS,3,HIGH,HIGH,-5.981400000000001,-22.046855188275885,-5.981400000000001,NA,NA,20,166.66666666666669
GS4HL,GS,4,HIGH,LOW,3.6708,13.96553888764186,3.6708,NA,NA,13,68.42105263157895
GS4HH,GS,4,HIGH,HIGH,3.080400000000001,13.422982565461227,3.080400000000001,NA,NA,12,63.1578947368421
GS5HL,GS,5,HIGH,LOW,0.41499999999999915,1.207202490036941,0.41499999999999915,NA,NA,12,48
GS5HH,GS,5,HIGH,HIGH,2.9669999999999987,9.166290787985885,2.9669999999999987,NA,NA,12,48
GS6HL,GS,6,HIGH,LOW,3.2250000000000014,13.457967325307244,3.2250000000000014,NA,NA,19,146.15384615384613
GS6HH,GS,6,HIGH,HIGH,0.3877999999999986,1.3560104340771877,0.3877999999999986,NA,NA,13,52
GS7HL,GS,7,HIGH,LOW,0.4549999999999983,1.9245736329182386,0.4549999999999983,NA,NA,12,92.3076923076923
GS7HH,GS,7,HIGH,HIGH,0.834699999999998,2.8204660341145558,0.834699999999998,NA,NA,0,0
GS8HH,GS,8,HIGH,HIGH,0.06769999999999854,0.26626183331300723,0.06769999999999854,NA,NA,NA,NA
GS9HL,GS,9,HIGH,LOW,0.958599999999997,2.8683938071898267,0.958599999999997,NA,NA,7,28.000000000000004
GS9HH,GS,9,HIGH,HIGH,5.3812,20.433643440288588,5.3812,NA,NA,12,63.1578947368421
GS10HL,GS,10,HIGH,LOW,-1.1047999999999973,-2.7302742136375255,-1.1047999999999973,NA,NA,NA,NA
GS10HH,GS,10,HIGH,HIGH,-0.016399999999997306,-0.04709531057059215,-0.016399999999997306,NA,NA,13,52
GS11HL,GS,11,HIGH,LOW,1.5298999999999978,7.301858516050809,1.5298999999999978,NA,NA,NA,NA
GS11HH,GS,11,HIGH,HIGH,-0.5253999999999976,-1.6182585394400397,-0.5253999999999976,NA,NA,0,0
GS12HL,GS,12,HIGH,LOW,4.659500000000001,13.648653002879419,4.659500000000001,NA,NA,12,48
GS12HH,GS,12,HIGH,HIGH,0.10050000000000026,0.31730195464318606,0.10050000000000026,NA,NA,1,5.263157894736842
GS13HL,GS,13,HIGH,LOW,2.836499999999994,6.498132917917101,2.836499999999994,NA,NA,6,16.216216216216218
GS13HH,GS,13,HIGH,HIGH,2.1996000000000002,7.553804890947867,2.1996000000000002,NA,NA,12,48
DN1HL,DN,1,HIGH,LOW,0.7966999999999995,8.506753510223687,0.7966999999999995,NA,NA,9,128.57142857142858
DN1HH,DN,1,HIGH,HIGH,0.5827,10.14679506155641,0.5827,NA,NA,1,33.33333333333333
DN2HL,DN,2,HIGH,LOW,1.0065,16.4614101368922,1.0065,NA,NA,0,0
DN2HH,DN,2,HIGH,HIGH,0.8698999999999995,10.569994775149144,0.8698999999999995,NA,NA,0,0
DN3HL,DN,3,HIGH,LOW,0.9604999999999997,15.914438148258602,0.9604999999999997,NA,NA,1,33.33333333333333
DN3HH,DN,3,HIGH,HIGH,0.5419,8.87589471442845,0.5419,NA,NA,2,50
DN4HL,DN,4,HIGH,LOW,0.42459999999999987,6.212961472615265,0.42459999999999987,NA,NA,1,33.33333333333333
DN4HH,DN,4,HIGH,HIGH,0.23970000000000002,3.211543872342136,0.23970000000000002,NA,NA,3,100
DN5HL,DN,5,HIGH,LOW,0.2851999999999997,2.9047206803483183,0.2851999999999997,NA,NA,-2,-28.57142857142857
DN5HH,DN,5,HIGH,HIGH,0.49659999999999904,4.641728824332146,0.49659999999999904,NA,NA,12,200
DN6HL,DN,6,HIGH,LOW,0.4616000000000007,4.628264901990281,0.4616000000000007,NA,NA,2,50
DN6HH,DN,6,HIGH,HIGH,-0.0045999999999999375,-0.03883036196650407,-0.0045999999999999375,NA,NA,2,33.33333333333333
DN7HL,DN,7,HIGH,LOW,-0.1440999999999999,-1.4598466198624227,-0.1440999999999999,NA,NA,-3,-42.857142857142854
DN7HH,DN,7,HIGH,HIGH,0.3353999999999999,5.775688381464068,0.3353999999999999,NA,NA,2,100
DN8HL,DN,8,HIGH,LOW,0.25229999999999997,3.7700043333383135,0.25229999999999997,NA,NA,0,0
DN8HH,DN,8,HIGH,HIGH,0.2756999999999996,4.08359747607903,0.2756999999999996,NA,NA,1,25
DN9HL,DN,9,HIGH,LOW,0.4683999999999999,6.264795966134791,0.4683999999999999,NA,NA,-1,-20
DN9HH,DN,9,HIGH,HIGH,0.3647999999999998,8.557353976073182,0.3647999999999998,NA,NA,0,0
DN10HL,DN,10,HIGH,LOW,0.42620000000000147,4.050714720194661,0.42620000000000147,NA,NA,0,0
DN10HH,DN,10,HIGH,HIGH,-0.11940000000000062,-0.8314126355223529,-0.11940000000000062,NA,NA,0,0
DN11HL,DN,11,HIGH,LOW,0.39840000000000053,7.740130556419035,0.39840000000000053,NA,NA,-1,-33.33333333333333
DN11HH,DN,11,HIGH,HIGH,0.5093000000000014,5.912536713915897,0.5093000000000014,NA,NA,-1,-14.285714285714285
DN12HL,DN,12,HIGH,LOW,0.22240000000000038,3.5851885286863503,0.22240000000000038,NA,NA,0,0
DN12HH,DN,12,HIGH,HIGH,-0.004100000000001103,-0.04450474898237289,-0.004100000000001103,NA,NA,-1,-16.666666666666664
DN13HL,DN,13,HIGH,LOW,0.45559999999999956,9.564195146527826,0.45559999999999956,NA,NA,-1,-25
DN13HH,DN,13,HIGH,HIGH,-0.019900000000001583,-0.2135238953625784,-0.019900000000001583,NA,NA,-1,-14.285714285714285
TO4HH,TO,4,HIGH,HIGH,-4.148,-61.43637898603315,-4.148,-1.7000000000000002,-27.41935483870968,NA,NA
TO4HL,TO,4,HIGH,LOW,0.02519999999999989,0.4591083823716936,0.02519999999999989,1.2000000000000002,20.689655172413797,NA,NA
TO4LH,TO,4,LOW,HIGH,0.7479000000000005,14.4661508704062,0.7479000000000005,1.1000000000000005,21.568627450980404,5,50
TO4LL,TO,4,LOW,LOW,1.9269999999999996,37.29003792863224,1.9269999999999996,2.1999999999999993,37.288135593220325,10,200
TO5HH,TO,5,HIGH,HIGH,3.7648,54.462077046595404,3.7648,2.000000000000001,29.411764705882366,15,300
TO5HL,TO,5,HIGH,LOW,0.35189999999999966,5.810382405389334,0.35189999999999966,0.5999999999999996,8.695652173913038,10,200
TO5LH,TO,5,LOW,HIGH,0.5110000000000001,8.314215518784271,0.5110000000000001,0.39999999999999947,6.249999999999992,5,50
TO5LL,TO,5,LOW,LOW,1.4237000000000002,26.948193295602962,1.4237000000000002,0.7999999999999998,15.094339622641506,5,100
TO6HL,TO,6,HIGH,LOW,-0.5434999999999999,-7.887099114787402,-0.5434999999999999,1.2999999999999998,22.033898305084744,10,200
TO6LH,TO,6,LOW,HIGH,-2.1235,-23.650943921590464,-2.1235,NA,NA,10,100
TO6LL,TO,6,LOW,LOW,-3.7844000000000015,-31.54350109190326,-3.7844000000000015,0.9000000000000004,14.28571428571429,10,100
TO7HH,TO,7,HIGH,HIGH,-5.6532,-71.72655298416566,-5.6532,-2.3,-39.655172413793096,5,50
TO7HL,TO,7,HIGH,LOW,-0.40669999999999984,-6.7129935296447885,-0.40669999999999984,0.7000000000000002,14.000000000000004,NA,NA
TO7LH,TO,7,LOW,HIGH,0.7346999999999992,9.19662527538553,0.7346999999999992,0.7999999999999998,12.499999999999996,10,100
TO7LL,TO,7,LOW,LOW,-2.3718000000000004,-26.4724594006362,-2.3718000000000004,-2.3,-30.263157894736842,NA,NA
TO8HH,TO,8,HIGH,HIGH,0.5711000000000013,6.95047890272252,0.5711000000000013,1.7000000000000002,25.000000000000007,10,100
TO8HL,TO,8,HIGH,LOW,1.3537000000000008,17.10599474322686,1.3537000000000008,1.7999999999999998,29.032258064516125,5,50
TO8LH,TO,8,LOW,HIGH,0.11739999999999995,1.7641666791891437,0.11739999999999995,0.5,7.8125,NA,NA
TO8LL,TO,8,LOW,LOW,-0.9680999999999997,-19.131276801770642,-0.9680999999999997,1.2000000000000002,27.906976744186053,NA,NA
TO9HH,TO,9,HIGH,HIGH,-1.6799999999999997,-27.38698792038211,-1.6799999999999997,-1.5999999999999996,-28.571428571428566,5,100
TO9LH,TO,9,LOW,HIGH,2.285000000000001,38.201120120371165,2.285000000000001,2,39.21568627450981,10,200
TO9LL,TO,9,LOW,LOW,-1.3643,-18.52938380257779,-1.3643,1.5,24.590163934426233,0,0
